interaction_id,user_id,package_id,budget_inr,num_people,travel_style,mood,weather_preference,trip_lane,destination_query,interaction_type,interaction_strength,booked,rating_given,trip_month,days_preferred
5477,user_2928,1029,42790,6,budget,curious,warm,india,Goa,book,0.94,Yes,5.0,Oct,6
5478,user_1466,1026,27735,6,balanced,curious,cool,india,Manali,view,0.22,Yes,4.46,Jun,7
5479,user_2347,1037,37034,6,budget,romantic,temperate,india,Maldives,view,0.22,No,4.32,Feb,5
5480,user_8062,1043,29704,3,luxury,romantic,warm,india,Shimla,agent_chat,0.62,Yes,4.76,Nov,3
5481,user_7118,1009,29860,4,budget,relaxed,rainy,india,,book,0.94,Yes,3.54,Mar,6
5482,user_4868,1031,27278,2,balanced,party,rainy,india,Kerala,view,0.22,Yes,4.93,Sep,4
5483,user_5369,1020,99904,6,budget,party,cold,international,Goa,view,0.22,No,4.6,Sep,5
5484,user_7728,1043,32794,6,luxury,curious,rainy,india,Shimla,view,0.22,No,4.91,Dec,5
5485,user_1941,1041,32137,6,budget,spiritual,warm,india,,save,0.48,No,3.82,Sep,4
5486,user_7445,1045,49844,2,balanced,curious,rainy,india,Thailand,book,0.94,Yes,4.33,Jan,4
5487,user_5620,1033,29833,2,balanced,romantic,temperate,india,Kerala,save,0.48,Yes,4.64,Mar,5
5488,user_3576,1035,25126,2,balanced,relaxed,warm,india,Maldives,book,0.94,Yes,4.54,Sep,6
5489,user_9704,1036,25604,4,budget,adventurous,warm,india,Manali,view,0.22,Yes,5.0,Feb,4
5490,user_2637,1042,31338,4,budget,curious,cold,india,Udaipur,agent_chat,0.62,Yes,4.47,Dec,5
5491,user_4336,1019,35960,6,budget,adventurous,warm,india,,view,0.22,Yes,3.85,Oct,4
5492,user_3275,1043,30864,2,budget,adventurous,rainy,india,Shimla,view,0.22,No,4.53,Jan,6
5493,user_9753,1029,29604,4,budget,adventurous,rainy,india,Tokyo,view,0.22,No,4.27,Dec,5
5494,user_9286,1026,18500,4,balanced,curious,warm,india,,book,0.94,Yes,5.0,Apr,5
5495,user_8932,1024,32495,5,balanced,relaxed,rainy,international,,agent_chat,0.62,Yes,4.06,Dec,3
5496,user_6273,1040,30926,2,balanced,curious,warm,india,Udaipur,view,0.22,Yes,5.0,Oct,7
5497,user_3261,1016,79217,2,budget,party,warm,international,Singapore,book,0.94,Yes,5.0,Apr,5
5498,user_7060,1028,29566,3,luxury,adventurous,warm,india,Agra,book,0.94,Yes,4.59,May,6
5499,user_2710,1041,30968,6,balanced,relaxed,cool,india,Udaipur,agent_chat,0.62,Yes,4.69,May,5
5500,user_1146,1040,35478,4,budget,romantic,warm,india,Udaipur,save,0.48,Yes,5.0,Aug,6
5501,user_9027,1044,42801,1,budget,relaxed,warm,india,Shimla,save,0.48,Yes,4.73,Jun,4
5502,user_7486,1010,75520,1,budget,romantic,warm,international,Bali,group_vote,0.56,Yes,4.64,Feb,6
5503,user_5019,1014,45569,6,budget,curious,rainy,international,Kerala,view,0.22,No,3.5,Jan,5
5504,user_5786,1013,73877,5,budget,spiritual,cold,international,Maldives,view,0.22,No,4.09,Oct,4
5505,user_4439,1040,43399,5,budget,relaxed,warm,india,Udaipur,book,0.94,Yes,5.0,Jan,4
5506,user_3502,1003,78532,5,balanced,adventurous,cold,international,Udaipur,agent_chat,0.62,Yes,3.46,Jul,5
5507,user_4780,1002,19632,1,balanced,relaxed,temperate,india,,view,0.22,Yes,4.2,Jun,5
5508,user_7436,1002,100916,2,balanced,party,warm,international,Paris,view,0.22,Yes,4.76,May,3
5509,user_7215,1048,43780,5,balanced,party,rainy,india,Varanasi,agent_chat,0.62,No,3.63,Jul,5
5510,user_7253,1037,40308,5,balanced,romantic,warm,india,Dubai,group_vote,0.56,No,4.09,Mar,5
5511,user_4231,1014,110308,1,balanced,spiritual,warm,international,,book,0.94,No,3.87,Sep,5
5512,user_2867,1042,35243,4,luxury,adventurous,temperate,india,Udaipur,view,0.22,No,4.04,Sep,4
5513,user_5283,1039,30748,4,balanced,party,warm,india,,agent_chat,0.62,Yes,4.19,Feb,5
5514,user_3713,1037,26956,3,luxury,romantic,cold,india,Varanasi,view,0.22,No,3.85,Sep,3
5515,user_7046,1036,37880,1,balanced,relaxed,rainy,india,Goa,agent_chat,0.62,Yes,4.64,Apr,5
5516,user_4230,1027,35597,3,budget,relaxed,warm,india,Varanasi,agent_chat,0.62,No,3.66,Jun,4
5517,user_4811,1027,36469,2,budget,curious,rainy,india,Jaipur,group_vote,0.56,Yes,5.0,Dec,4
5518,user_1498,1045,59012,4,balanced,relaxed,warm,india,Maldives,save,0.48,No,4.77,Jan,5
5519,user_3391,1032,43613,2,balanced,romantic,warm,india,Kerala,view,0.22,No,4.43,Sep,4
5520,user_9769,1019,32732,2,luxury,spiritual,cool,india,Dubai,save,0.48,Yes,3.4,Dec,7
5521,user_5873,1021,28767,2,balanced,relaxed,temperate,india,,view,0.22,Yes,4.04,Aug,4
5522,user_9834,1036,109387,1,balanced,adventurous,warm,international,Singapore,view,0.22,No,4.7,Jul,4
5523,user_7992,1030,30788,6,luxury,curious,cool,india,Goa,group_vote,0.56,Yes,4.74,Jul,5
5524,user_9634,1024,79634,1,balanced,adventurous,temperate,international,,save,0.48,No,3.12,May,4
5525,user_8318,1046,88756,2,budget,adventurous,warm,international,,agent_chat,0.62,Yes,4.03,May,5
5526,user_4635,1043,35731,1,luxury,curious,cool,india,Paris,save,0.48,Yes,4.45,Mar,6
5527,user_3744,1008,122930,4,luxury,party,warm,international,,book,0.94,No,4.98,Oct,6
5528,user_2431,1018,78098,2,luxury,relaxed,temperate,international,Paris,save,0.48,Yes,4.03,Jun,4
5529,user_5619,1014,83641,3,budget,adventurous,rainy,international,Maldives,agent_chat,0.62,Yes,4.13,Mar,4
5530,user_3867,1007,90354,3,balanced,romantic,cool,international,Dubai,view,0.22,No,4.08,Apr,4
5531,user_7113,1032,18972,2,balanced,romantic,rainy,india,Kerala,group_vote,0.56,Yes,5.0,Oct,5
5532,user_3142,1035,16912,3,balanced,relaxed,cool,india,Manali,agent_chat,0.62,Yes,5.0,Oct,4
5533,user_5604,1043,30274,2,balanced,spiritual,cool,india,Shimla,group_vote,0.56,No,4.74,Oct,5
5534,user_3184,1020,84177,4,budget,romantic,rainy,international,Thailand,save,0.48,Yes,4.58,Jun,5
5535,user_3033,1022,75670,2,budget,relaxed,temperate,international,Switzerland,agent_chat,0.62,Yes,4.91,Dec,6
5536,user_1417,1009,60518,5,balanced,relaxed,cold,international,,save,0.48,No,3.62,Nov,6
5537,user_6945,1040,44568,2,luxury,curious,temperate,india,,view,0.22,No,4.17,Sep,4
5538,user_3276,1019,85414,3,budget,relaxed,rainy,international,Thailand,book,0.94,Yes,4.92,Aug,3
5539,user_8471,1038,134294,1,luxury,curious,warm,international,,view,0.22,Yes,4.68,May,5
5540,user_8393,1039,125172,6,budget,spiritual,warm,international,Paris,save,0.48,Yes,4.69,Jan,7
5541,user_3144,1015,50104,6,balanced,adventurous,rainy,international,Maldives,view,0.22,No,4.19,Mar,6
5542,user_6291,1035,32750,5,luxury,relaxed,cool,india,Manali,save,0.48,Yes,5.0,Jan,4
5543,user_6041,1015,41680,2,budget,party,cool,india,Kerala,view,0.22,No,3.03,Jun,7
5544,user_8810,1002,76637,2,balanced,relaxed,cold,international,Maldives,view,0.22,Yes,3.81,Jul,5
5545,user_4667,1044,25815,5,balanced,romantic,cool,india,Udaipur,view,0.22,No,3.85,Nov,7
5546,user_3508,1023,48343,4,luxury,relaxed,temperate,india,,agent_chat,0.62,No,2.92,Nov,5
5547,user_2939,1026,36611,4,budget,relaxed,rainy,india,,book,0.94,No,4.34,Mar,6
5548,user_6048,1033,21922,5,balanced,relaxed,rainy,india,Paris,view,0.22,Yes,4.95,Dec,5
5549,user_7413,1035,25818,2,luxury,romantic,temperate,india,Manali,save,0.48,No,4.74,Nov,5
5550,user_3555,1025,34493,1,balanced,spiritual,cool,india,Dubai,group_vote,0.56,Yes,3.88,Jul,3
5551,user_2206,1048,42139,2,luxury,spiritual,rainy,india,Agra,view,0.22,Yes,4.83,Jun,6
5552,user_5442,1027,20400,2,budget,curious,warm,india,Paris,agent_chat,0.62,Yes,4.77,Aug,4
5553,user_1355,1042,39341,4,luxury,curious,rainy,india,Bali,group_vote,0.56,Yes,4.29,Dec,6
5554,user_8344,1019,101675,1,luxury,romantic,temperate,international,Thailand,book,0.94,No,4.34,Feb,4
5555,user_8789,1017,126438,1,budget,party,temperate,international,Maldives,book,0.94,Yes,4.35,Mar,3
5556,user_4765,1038,45209,6,balanced,curious,cool,india,,group_vote,0.56,No,4.77,Apr,5
5557,user_5808,1014,84611,2,budget,relaxed,temperate,international,Maldives,view,0.22,Yes,4.38,Apr,5
5558,user_1042,1030,42510,3,balanced,party,temperate,india,Goa,view,0.22,Yes,5.0,Jan,5
5559,user_8268,1029,34497,5,balanced,relaxed,temperate,india,Goa,agent_chat,0.62,Yes,5.0,Nov,4
5560,user_9887,1033,34848,2,balanced,spiritual,rainy,india,Kerala,view,0.22,Yes,5.0,Dec,6
5561,user_5338,1008,84720,4,balanced,relaxed,rainy,international,,group_vote,0.56,Yes,4.48,Oct,4
5562,user_7346,1023,55000,3,luxury,spiritual,warm,international,Switzerland,view,0.22,Yes,4.32,Feb,5
5563,user_6803,1039,42916,3,budget,curious,temperate,india,,save,0.48,Yes,4.48,Aug,5
5564,user_4722,1032,38388,2,luxury,relaxed,rainy,india,Kerala,view,0.22,No,4.88,Apr,4
5565,user_3437,1034,36588,6,balanced,party,temperate,india,Manali,save,0.48,Yes,5.0,Nov,6
5566,user_2445,1019,62948,3,budget,curious,warm,international,Thailand,book,0.94,Yes,5.0,Oct,6
5567,user_5518,1028,24095,1,budget,curious,cool,india,Udaipur,book,0.94,Yes,4.14,Apr,7
5568,user_6176,1014,17813,3,budget,party,temperate,india,,view,0.22,No,3.08,Jun,7
5569,user_3386,1016,46067,1,budget,relaxed,cool,india,Agra,view,0.22,Yes,4.25,Dec,5
5570,user_5683,1007,23120,2,balanced,spiritual,temperate,india,,view,0.22,No,3.31,Jul,4
5571,user_1058,1007,34855,1,budget,romantic,warm,india,,agent_chat,0.62,Yes,4.22,Jan,5
5572,user_7721,1036,48657,4,budget,curious,temperate,india,Shimla,save,0.48,Yes,4.6,Sep,7
5573,user_5800,1014,79575,3,luxury,relaxed,cool,international,Maldives,save,0.48,Yes,4.42,Apr,5
5574,user_1147,1002,77765,1,luxury,relaxed,rainy,international,Paris,book,0.94,No,4.78,Sep,6
5575,user_6108,1018,74956,2,budget,curious,warm,international,Singapore,save,0.48,Yes,5.0,Jun,6
5576,user_4507,1014,121230,2,budget,relaxed,rainy,international,Maldives,view,0.22,No,4.22,Nov,6
5577,user_6916,1047,21526,4,luxury,romantic,cool,india,,group_vote,0.56,Yes,3.74,Jun,6
5578,user_7233,1024,75270,5,luxury,adventurous,warm,international,Switzerland,view,0.22,Yes,4.85,Oct,6
5579,user_3693,1002,72432,4,balanced,adventurous,rainy,international,,save,0.48,No,3.78,Jan,5
5580,user_9446,1046,25710,5,budget,romantic,warm,india,Maldives,view,0.22,Yes,4.71,Jul,4
5581,user_4085,1035,37713,2,balanced,relaxed,temperate,india,Manali,view,0.22,Yes,5.0,May,3
5582,user_9204,1026,30609,2,balanced,adventurous,warm,india,Jaipur,view,0.22,Yes,5.0,Aug,7
5583,user_5453,1033,29339,4,luxury,adventurous,cool,india,Kerala,view,0.22,Yes,5.0,Jul,5
5584,user_6235,1026,30643,2,luxury,curious,temperate,india,Jaipur,book,0.94,No,5.0,Oct,4
5585,user_3163,1013,89282,2,balanced,curious,rainy,international,Maldives,group_vote,0.56,Yes,4.53,Apr,6
5586,user_6445,1040,35428,3,balanced,spiritual,temperate,india,Udaipur,view,0.22,Yes,5.0,Nov,4
5587,user_7224,1022,109837,1,luxury,curious,rainy,international,Switzerland,view,0.22,No,3.53,Oct,6
5588,user_3879,1033,32561,1,budget,adventurous,rainy,india,Switzerland,group_vote,0.56,Yes,4.04,Oct,5
5589,user_5293,1036,40189,5,balanced,curious,cool,india,Manali,view,0.22,No,4.64,Oct,6
5590,user_6993,1017,123462,1,balanced,relaxed,cold,international,Singapore,view,0.22,Yes,5.0,Dec,4
5591,user_5859,1005,100117,2,balanced,adventurous,warm,international,Maldives,view,0.22,No,4.29,May,7
5592,user_7432,1024,75530,3,luxury,relaxed,warm,international,Agra,view,0.22,No,4.64,Dec,7
5593,user_1691,1032,48806,3,budget,party,warm,india,Manali,agent_chat,0.62,Yes,4.34,May,6
5594,user_2900,1043,20139,2,luxury,adventurous,rainy,india,Shimla,view,0.22,Yes,4.23,Oct,4
5595,user_7864,1021,131204,1,balanced,romantic,warm,international,Thailand,save,0.48,Yes,5.0,Jan,5
5596,user_6531,1018,112653,3,balanced,adventurous,temperate,international,Varanasi,view,0.22,No,3.76,Aug,5
5597,user_1223,1031,29987,3,budget,party,warm,india,Kerala,view,0.22,Yes,4.53,Mar,3
5598,user_5695,1044,49977,3,balanced,adventurous,rainy,india,Shimla,agent_chat,0.62,No,4.9,Mar,5
5599,user_4462,1035,43942,6,budget,adventurous,rainy,international,,view,0.22,No,3.79,Dec,5
5600,user_8920,1023,89558,2,balanced,romantic,temperate,international,Switzerland,agent_chat,0.62,Yes,4.68,Jun,4
5601,user_3129,1011,64384,5,budget,romantic,temperate,international,Agra,view,0.22,No,4.19,May,3
5602,user_9774,1023,119884,5,luxury,adventurous,warm,international,Switzerland,view,0.22,No,4.02,May,5
5603,user_6967,1034,47448,2,budget,curious,warm,india,Manali,save,0.48,No,4.67,Feb,3
5604,user_4537,1045,34654,4,luxury,romantic,cold,india,Shimla,group_vote,0.56,Yes,4.83,Apr,4
5605,user_7616,1024,112894,3,balanced,relaxed,rainy,international,Shimla,view,0.22,No,4.19,Mar,5
5606,user_9282,1029,50354,4,luxury,relaxed,cold,india,Goa,book,0.94,Yes,4.77,Jun,4
5607,user_4876,1038,28753,5,luxury,adventurous,cool,india,Switzerland,view,0.22,No,3.78,Oct,5
5608,user_1343,1013,75779,6,budget,spiritual,temperate,international,,view,0.22,No,3.24,Aug,3
5609,user_9150,1028,29328,1,luxury,curious,warm,india,Jaipur,view,0.22,No,4.18,Apr,4
5610,user_8329,1048,34480,2,balanced,relaxed,warm,india,Agra,view,0.22,Yes,4.9,Nov,4
5611,user_9413,1018,37012,2,balanced,relaxed,warm,international,Singapore,view,0.22,No,4.56,Mar,4
5612,user_3936,1036,29708,2,budget,adventurous,warm,india,Manali,book,0.94,Yes,5.0,Dec,5
5613,user_3119,1010,56723,3,luxury,romantic,warm,international,Bali,save,0.48,Yes,5.0,Jul,4
5614,user_8765,1037,26473,3,balanced,party,warm,india,Varanasi,view,0.22,No,5.0,Dec,4
5615,user_4802,1027,92427,5,balanced,relaxed,temperate,international,,view,0.22,No,3.53,Sep,4
5616,user_7392,1004,97013,2,balanced,spiritual,warm,international,Tokyo,view,0.22,No,4.39,Mar,4
5617,user_5340,1007,17813,3,balanced,curious,temperate,india,Manali,view,0.22,No,3.14,Oct,4
5618,user_4783,1028,39095,3,budget,curious,temperate,india,Goa,view,0.22,No,4.48,Mar,4
5619,user_2983,1019,79275,2,balanced,relaxed,warm,international,,view,0.22,No,5.0,Mar,5
5620,user_5688,1032,32435,2,balanced,relaxed,warm,india,Kerala,book,0.94,Yes,5.0,Dec,5
5621,user_6124,1017,99697,3,budget,adventurous,warm,international,,view,0.22,Yes,4.58,Jan,6
5622,user_4295,1027,33142,2,luxury,romantic,cool,india,,save,0.48,No,3.44,Apr,5
5623,user_6914,1032,37621,2,balanced,romantic,warm,india,Varanasi,view,0.22,Yes,4.15,Oct,7
5624,user_2792,1005,44652,2,budget,relaxed,warm,india,,save,0.48,No,2.97,May,3
5625,user_5204,1013,36778,1,balanced,curious,cold,india,,book,0.94,No,3.05,Apr,4
5626,user_3949,1036,29807,2,balanced,relaxed,cool,india,Maldives,agent_chat,0.62,Yes,5.0,Jan,3
5627,user_4781,1042,27556,2,balanced,romantic,temperate,india,Jaipur,book,0.94,No,4.24,Sep,5
5628,user_9458,1016,39553,2,budget,spiritual,warm,india,Jaipur,group_vote,0.56,Yes,3.29,Jun,4
5629,user_4474,1008,109866,3,balanced,curious,warm,international,Dubai,book,0.94,Yes,5.0,Apr,6
5630,user_8822,1015,25043,5,luxury,relaxed,cool,india,,agent_chat,0.62,No,2.92,Aug,6
5631,user_1384,1011,131753,2,budget,romantic,cool,international,Bali,group_vote,0.56,Yes,5.0,Mar,5
5632,user_7399,1018,48461,1,balanced,party,temperate,international,Singapore,view,0.22,No,4.48,Aug,4
5633,user_3373,1024,66879,5,balanced,party,cool,international,Switzerland,view,0.22,Yes,3.76,Mar,4
5634,user_1601,1022,78671,2,budget,party,temperate,international,,view,0.22,No,3.2,Apr,4
5635,user_9801,1039,73366,1,balanced,adventurous,temperate,international,Tokyo,save,0.48,No,3.87,Nov,5
5636,user_3509,1020,64951,5,balanced,relaxed,temperate,international,Thailand,save,0.48,Yes,4.79,Oct,4
5637,user_6115,1043,42104,2,budget,adventurous,cold,india,,save,0.48,Yes,4.43,Dec,5
5638,user_1495,1026,33401,3,budget,adventurous,cool,india,,view,0.22,Yes,4.5,Oct,7
5639,user_3047,1012,22361,4,balanced,relaxed,warm,india,Kerala,agent_chat,0.62,Yes,4.41,Sep,5
5640,user_7789,1023,108821,5,balanced,relaxed,cool,international,Switzerland,save,0.48,Yes,5.0,Aug,3
5641,user_2683,1036,27255,5,luxury,spiritual,temperate,india,Manali,view,0.22,Yes,4.09,Mar,6
5642,user_3633,1018,54405,1,balanced,relaxed,temperate,india,Tokyo,view,0.22,No,3.08,Dec,4
5643,user_3504,1037,32628,5,budget,relaxed,temperate,india,Thailand,view,0.22,No,4.05,Mar,4
5644,user_9221,1046,15000,2,balanced,adventurous,warm,india,Tokyo,view,0.22,Yes,4.01,Mar,4
5645,user_8175,1008,98729,3,luxury,relaxed,warm,international,Dubai,view,0.22,Yes,5.0,Oct,6
5646,user_7925,1003,52829,2,luxury,relaxed,temperate,international,Paris,view,0.22,No,4.63,Apr,5
5647,user_4487,1013,79608,2,balanced,romantic,temperate,international,Maldives,save,0.48,No,4.86,Apr,5
5648,user_8573,1028,21620,2,balanced,relaxed,temperate,india,Goa,view,0.22,No,4.47,Sep,4
5649,user_7873,1001,110112,5,balanced,party,rainy,international,Paris,agent_chat,0.62,No,4.01,Aug,4
5650,user_1628,1028,105925,1,balanced,curious,cold,international,Singapore,group_vote,0.56,Yes,3.7,May,5
5651,user_4935,1044,111354,5,balanced,romantic,warm,international,Maldives,view,0.22,No,4.53,May,7
5652,user_5378,1012,117646,2,balanced,adventurous,temperate,international,Bali,view,0.22,No,3.76,Mar,6
5653,user_1083,1025,23983,3,balanced,curious,warm,india,Shimla,agent_chat,0.62,No,4.7,Feb,4
5654,user_7376,1037,28059,5,luxury,adventurous,temperate,india,Bali,save,0.48,No,3.49,Aug,4
5655,user_6437,1012,134953,4,balanced,adventurous,cool,international,Bali,save,0.48,Yes,4.65,Sep,5
5656,user_2895,1027,31307,2,balanced,spiritual,temperate,india,Jaipur,view,0.22,No,3.72,Sep,7
5657,user_4536,1028,43197,4,budget,party,warm,india,Goa,view,0.22,Yes,5.0,Jun,5
5658,user_3974,1015,106238,2,budget,curious,temperate,international,,agent_chat,0.62,Yes,3.91,May,6
5659,user_8744,1017,88474,2,budget,relaxed,warm,international,Singapore,save,0.48,Yes,4.92,Jan,4
5660,user_5039,1034,89329,1,balanced,adventurous,warm,international,,view,0.22,Yes,4.12,Mar,4
5661,user_1634,1047,43091,5,budget,party,temperate,india,Agra,book,0.94,Yes,5.0,Aug,3
5662,user_3310,1034,22124,4,luxury,party,temperate,india,Kerala,view,0.22,No,3.78,Mar,7
5663,user_3538,1037,33444,1,balanced,party,cool,india,,group_vote,0.56,No,3.98,Oct,7
5664,user_5048,1041,36284,2,budget,curious,cold,india,Agra,view,0.22,No,4.13,Aug,7
5665,user_1317,1014,75636,2,balanced,curious,warm,international,Maldives,save,0.48,No,4.53,Oct,4
5666,user_8287,1007,68625,6,budget,relaxed,temperate,international,Dubai,group_vote,0.56,Yes,5.0,Apr,4
5667,user_2230,1048,27793,5,budget,party,temperate,india,Agra,book,0.94,No,3.93,Aug,5
5668,user_1860,1046,45761,4,budget,party,temperate,india,Agra,view,0.22,Yes,3.8,Jun,7
5669,user_7432,1021,81530,2,luxury,adventurous,cool,international,Thailand,book,0.94,Yes,5.0,Sep,6
5670,user_6886,1036,37686,2,balanced,party,rainy,india,,agent_chat,0.62,No,3.49,Jun,5
5671,user_6410,1031,15000,4,balanced,curious,warm,india,Kerala,view,0.22,Yes,4.18,Jan,3
5672,user_5985,1009,76044,3,budget,party,rainy,international,Shimla,agent_chat,0.62,No,4.33,Feb,6
5673,user_2694,1031,15000,6,balanced,curious,warm,india,Kerala,save,0.48,No,4.02,Aug,7
5674,user_9293,1045,35728,1,budget,curious,temperate,india,Shimla,view,0.22,No,4.26,Apr,5
5675,user_6385,1042,30700,1,balanced,romantic,cold,india,Udaipur,view,0.22,No,4.31,May,6
5676,user_4971,1005,63030,2,budget,curious,warm,international,Switzerland,book,0.94,Yes,4.3,Sep,4
5677,user_4898,1041,61388,4,luxury,adventurous,temperate,international,Varanasi,view,0.22,No,3.73,Jan,5
5678,user_2880,1026,40189,3,luxury,curious,temperate,india,Shimla,agent_chat,0.62,Yes,4.57,Oct,5
5679,user_3539,1033,41667,1,budget,party,warm,india,Jaipur,agent_chat,0.62,Yes,3.35,Jan,7
5680,user_6022,1014,35649,6,balanced,spiritual,temperate,india,,view,0.22,Yes,3.74,Jun,7
5681,user_6767,1034,40638,1,budget,romantic,warm,india,Manali,view,0.22,Yes,5.0,Nov,4
5682,user_3756,1043,38223,3,budget,romantic,rainy,india,Shimla,save,0.48,Yes,4.79,Sep,7
5683,user_5736,1047,48638,2,balanced,adventurous,cool,india,Paris,agent_chat,0.62,Yes,4.21,Jan,7
5684,user_3131,1045,53699,1,balanced,adventurous,warm,india,Singapore,view,0.22,Yes,3.97,Jul,4
5685,user_2422,1030,41894,5,budget,romantic,cold,india,Goa,save,0.48,No,4.44,Oct,5
5686,user_2541,1031,28822,4,luxury,party,rainy,india,Kerala,save,0.48,Yes,4.85,Oct,4
5687,user_3070,1026,33165,2,luxury,adventurous,cool,india,Jaipur,view,0.22,Yes,4.31,Apr,3
5688,user_4108,1009,22801,2,balanced,curious,rainy,international,Dubai,view,0.22,No,4.25,Nov,6
5689,user_3468,1008,25780,1,luxury,party,temperate,india,,view,0.22,No,3.4,Mar,5
5690,user_8751,1010,34597,3,budget,spiritual,rainy,international,Kerala,save,0.48,No,3.84,Feb,4
5691,user_3959,1004,25070,4,budget,romantic,rainy,india,,view,0.22,No,3.83,Oct,6
5692,user_9684,1047,53879,1,balanced,spiritual,warm,india,Agra,agent_chat,0.62,Yes,5.0,Jan,6
5693,user_5377,1036,28435,1,budget,romantic,rainy,india,Manali,view,0.22,No,3.86,May,5
5694,user_1490,1031,25075,2,balanced,relaxed,warm,india,,book,0.94,Yes,4.32,Oct,5
5695,user_6691,1042,32812,6,balanced,adventurous,cool,india,,book,0.94,No,3.75,Dec,4
5696,user_7336,1016,89359,5,budget,romantic,warm,international,,view,0.22,No,4.42,Jul,4
5697,user_9531,1010,82142,2,budget,party,temperate,international,,book,0.94,Yes,4.15,Mar,5
5698,user_3777,1001,29591,2,balanced,relaxed,warm,india,Kerala,save,0.48,Yes,3.3,Feb,7
5699,user_6245,1041,32612,2,budget,spiritual,rainy,india,Singapore,book,0.94,No,3.3,Jun,4
5700,user_9167,1042,39282,5,budget,party,cold,india,Udaipur,group_vote,0.56,No,4.0,Aug,4
5701,user_6740,1013,99118,2,balanced,relaxed,cold,international,Maldives,save,0.48,Yes,4.41,Dec,7
5702,user_4528,1022,29211,2,budget,curious,cool,india,Jaipur,view,0.22,No,3.54,Apr,5
5703,user_4855,1010,41493,5,luxury,curious,temperate,india,,book,0.94,Yes,3.72,Nov,4
5704,user_1983,1028,37350,1,balanced,relaxed,temperate,india,Goa,save,0.48,Yes,4.99,Jul,5
